,filepath,compound,structure,atom,shift_high-low,shift_low,CN(X),no_HCH,no_HYH,no_HYC,no_HYN,no_HYO,dist_HC,shift_low_neighbor_C,shielding_dia,shielding_para,span,skew,asymmetry,anisotropy,at_charge_mull,at_charge_loew,orb_charge_mull_s,orb_charge_mull_p,orb_charge_loew_s,orb_charge_loew_p,BO_loew,BO_mayer,mayer_VA
2014,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_02.xyz,32,2,8,-0.321532212,6.3105,3.129827017,1,0,2,0,0,1.087905533,139.7185,30.722,-5.602,2.735,0.420109689,0.508659397,2.3385,0.042696,0.031664,0.91205,0.043192,0.822643,0.127983,0.9494,1.0175,1.0294
2015,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_02.xyz,32,2,9,-0.281163682,6.4125,3.147122679,1,0,2,0,0,1.118118975,136.8085,29.414,-4.396,3.689,0.788018433,0.167883212,3.4935,0.044883,0.043681,0.912008,0.041121,0.82197,0.118659,0.9246,1.0083,1.0261
2016,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_02.xyz,32,2,10,-0.270873602,4.4415,4.142014221,2,1,1,0,1,1.068345965,79.2135,29.647,-2.658,9.023,0.327496398,0.606314948,7.506,0.021709,0.025403,0.933768,0.042037,0.825254,0.129301,0.9351,0.9698,0.9938
2017,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_02.xyz,32,2,11,-0.250812371,4.9445,4.142014221,2,1,1,0,1,1.100351648,79.2135,28.716,-2.23,9.093,0.348729792,0.583448276,7.6125,0.026429,0.037177,0.930993,0.040256,0.826604,0.118752,0.9162,0.9628,0.9923
2018,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_03.xyz,32,3,6,-0.227724691,5.0145,4.206120062,2,1,1,0,1,1.111309821,81.2895,28.367,-1.951,8.836,0.401539158,0.527814746,7.514,0.024006,0.036014,0.934133,0.039594,0.831461,0.115844,0.9156,0.9635,0.9892
2019,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_03.xyz,32,3,7,-0.234549222,5.0965,4.206120062,2,1,1,0,1,1.113951215,81.2895,28.385,-2.051,9.053,0.388490003,0.541400443,7.669,0.020954,0.036205,0.937476,0.039304,0.831107,0.116092,0.9124,0.9604,0.99
2020,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_03.xyz,32,3,8,-0.24197071,5.7925,3.178937148,1,0,2,0,0,1.10425233,124.4165,30.086,-4.448,3.427,0.800408521,0.157555283,3.256,0.034159,0.04518,0.922626,0.041224,0.818886,0.119469,0.9123,1.016,1.0291
2021,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_03.xyz,32,3,9,-0.203707743,6.3205,3.18442165,1,0,2,0,0,1.135975881,128.3265,29.24,-4.13,3.157,0.713652201,0.231320368,2.931,0.049545,0.051266,0.909057,0.039511,0.82198,0.112235,0.9094,1.0053,1.0204
2022,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_03.xyz,32,3,10,-0.232523026,4.3055,4.185906617,2,1,1,0,1,1.079500305,82.4575,29.499,-2.374,8.69,0.375373993,0.555161598,7.333,0.016076,0.025697,0.940572,0.040958,0.828506,0.126714,0.9372,0.9695,0.9897
2023,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_03.xyz,32,3,11,-0.235110746,4.0525,4.185906617,2,1,1,0,1,1.067098259,82.4575,29.783,-2.404,8.489,0.38814937,0.541756484,7.1905,0.01747,0.021395,0.938307,0.041776,0.82864,0.129916,0.9458,0.9734,0.9895
2024,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_04.xyz,32,4,6,-0.225356362,6.2275,4.160674175,2,1,1,0,1,1.169842352,97.2045,27.323,-2.12,9.329,0.261871583,0.678869537,7.6075,0.046922,0.047859,0.91534,0.035767,0.836972,0.101896,0.9091,0.9754,0.9924
2025,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_04.xyz,32,4,7,-0.317040579,4.2135,4.160674175,2,1,1,0,1,1.037391862,97.2045,30.761,-3.545,8.123,0.081866306,0.893744507,6.2585,0.027101,0.001384,0.927418,0.042881,0.833566,0.14232,0.9848,0.983,0.9907
2026,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_04.xyz,32,4,8,-0.323769066,6.6845,3.101452422,1,0,2,0,0,1.096017374,138.9865,30.418,-5.672,2.969,-0.110138094,1.152447552,2.145,0.054771,0.032567,0.899517,0.043682,0.822239,0.127958,0.9576,1.0154,1.0274
2027,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_04.xyz,32,4,9,-0.39313733,6.2645,3.157544457,1,0,2,0,0,1.074468699,147.5545,30.932,-5.766,5.529,0.144872491,0.81573499,4.347,0.037225,0.025786,0.916982,0.043633,0.822242,0.133104,0.9519,1.0188,1.0311
2028,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_04.xyz,32,4,10,-0.263400094,5.7695,4.160237982,2,1,1,0,1,1.152536363,77.3625,27.219,-1.557,9.789,0.425477577,0.503161159,8.383,0.008884,0.040959,0.951862,0.03714,0.837943,0.106735,0.8889,0.9533,0.986
2029,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_04.xyz,32,4,11,-0.263934939,5.1775,4.160237982,2,1,1,0,1,1.114064765,77.3625,27.741,-1.489,8.828,0.465790666,0.462413387,7.649,0.01317,0.030376,0.945291,0.039294,0.83568,0.117403,0.9142,0.9475,0.9797
2030,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_05.xyz,32,5,6,-0.243268534,4.6465,4.119423255,2,1,1,0,1,1.065240029,84.1805,29.876,-3.092,9.566,0.318628476,0.615951616,7.9365,0.030615,0.024344,0.924556,0.042345,0.825261,0.130143,0.9443,0.9844,0.9999
2031,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_05.xyz,32,5,7,-0.230917574,4.3325,4.119423255,2,1,1,0,1,1.066852142,84.1805,29.815,-2.717,8.613,0.302681992,0.633410673,7.1115,0.020796,0.023988,0.935286,0.041452,0.826972,0.129002,0.9436,0.9707,0.9929
2032,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_05.xyz,32,5,8,-0.201768665,6.6085,3.134631981,1,0,2,0,0,1.171492282,128.0995,27.737,-2.915,4.717,0.723129107,0.223095319,4.3905,0.049649,0.056958,0.911238,0.037307,0.82661,0.103669,0.8902,0.9923,1.0159
2033,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_05.xyz,32,5,9,-0.212198652,6.5125,3.088089196,1,0,2,0,0,1.129486216,127.5975,29.288,-4.37,2.585,0.6,0.333333333,2.3265,0.054424,0.050082,0.903135,0.040559,0.820608,0.114404,0.9204,1.0074,1.0212
2034,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_05.xyz,32,5,10,-0.18367193,5.4255,4.115923101,2,1,1,0,1,1.130796652,99.0905,28.145,-2.14,8.068,0.411750124,0.517256412,6.8815,0.043511,0.034923,0.915562,0.038789,0.836898,0.112788,0.9387,0.9765,0.9912
2035,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_05.xyz,32,5,11,-0.244935254,4.6525,4.115923101,2,1,1,0,1,1.07674256,99.0905,29.761,-2.983,8.016,0.236776447,0.707392276,6.4865,0.018803,0.014421,0.936904,0.041873,0.834463,0.131742,0.966,0.9788,0.9915
2036,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_06.xyz,32,6,6,-0.210952936,3.5725,4.040529387,2,1,1,0,1,1.042068765,82.2605,31.508,-3.65,8.505,0.391416814,0.538344196,7.211,0.018332,0.018526,0.936707,0.042435,0.82288,0.136607,0.9555,0.9832,0.9909
2037,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_06.xyz,32,6,7,-0.277961318,2.0785,4.040529387,2,1,1,0,1,0.963864848,82.2605,33.912,-4.559,7.993,0.359689729,0.571758397,6.7135,0.01501,-0.027467,0.937794,0.04431,0.829136,0.166753,1.0203,0.9855,0.9876
2038,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_06.xyz,32,6,8,-0.34524231,6.2775,3.119875822,1,0,2,0,0,1.094425662,145.9215,30.005,-4.852,2.055,0.471532847,0.456686291,1.7835,0.046813,0.023755,0.908406,0.042708,0.829293,0.129592,0.9607,1.0048,1.0218
2039,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_06.xyz,32,6,9,-0.280154383,7.2205,3.073151907,1,0,2,0,0,1.149212367,139.7255,28.037,-3.827,2.508,0.716905901,0.22849174,2.3305,0.055225,0.051804,0.903173,0.039734,0.823463,0.110816,0.9239,1.0034,1.0226
2040,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_06.xyz,32,6,10,-0.272180633,5.1385,4.0857381,2,1,1,0,1,1.077386198,88.3595,29.997,-3.705,9.381,0.33972924,0.59310565,7.8325,0.033027,0.025782,0.921586,0.042908,0.824188,0.130309,0.9402,0.9856,1.004
2041,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_06.xyz,32,6,11,-0.19784702,5.8905,4.0857381,2,1,1,0,1,1.155505467,88.3595,27.363,-1.823,8.331,0.384467651,0.545609306,7.049,0.04057,0.043771,0.920845,0.036559,0.837779,0.104546,0.9097,0.9532,0.9863
2042,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_07.xyz,32,7,6,-0.235320921,3.4035,4.128077309,2,1,1,0,1,1.012874603,81.7935,32.235,-4.208,8.233,0.361593587,0.569735511,6.919,0.03669,0.004945,0.917528,0.043136,0.823773,0.145982,0.9742,0.9775,0.9922
2043,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_07.xyz,32,7,7,-0.204136921,5.4145,4.128077309,2,1,1,0,1,1.11148176,81.7935,29.293,-3.277,9.661,0.329054963,0.604626578,8.0405,0.03736,0.045068,0.921148,0.039282,0.821755,0.11652,0.9102,0.9755,0.9969
2044,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_07.xyz,32,7,8,-0.222286214,5.7865,3.181636577,1,0,2,0,0,1.11271977,120.0645,29.875,-4.231,3.305,0.031164902,0.958874027,2.5045,0.028937,0.042671,0.928457,0.040684,0.822121,0.119182,0.9097,1.0102,1.0253
2045,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_07.xyz,32,7,9,-0.118812588,7.7035,3.100118697,1,0,2,0,0,1.256104598,132.9795,25.936,-2.209,4.548,0.494283201,0.43418072,3.973,0.061183,0.070339,0.906101,0.031225,0.835273,0.085061,0.8701,0.9747,1.0045
2046,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_07.xyz,32,7,10,-0.201162816,4.7565,4.11386556,2,1,1,0,1,1.089211637,79.8175,29.583,-2.909,8.635,0.533989577,0.395595753,7.629,0.009735,0.028276,0.94792,0.040008,0.825094,0.127987,0.9319,0.9671,0.9872
2047,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_07.xyz,32,7,11,-0.16688204,4.2955,4.11386556,2,1,1,0,1,1.076041966,79.8175,29.744,-2.609,8.235,0.550941105,0.379385815,7.3105,0.041697,0.027795,0.915611,0.040384,0.830112,0.123196,0.9487,0.9709,0.9838
2048,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_08.xyz,32,8,6,-0.264750517,6.2755,4.110837961,2,1,1,0,1,1.116348731,98.6775,28.736,-3.581,8.572,0.40340644,0.525879208,7.2935,0.044071,0.041018,0.914961,0.038774,0.823067,0.119301,0.9343,0.9798,0.9914
2049,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_08.xyz,32,8,7,-0.219162816,6.3135,4.110837961,2,1,1,0,1,1.135663385,98.6775,27.561,-2.445,7.822,0.331628739,0.601841903,6.515,0.067728,0.046765,0.894044,0.036239,0.829076,0.109311,0.9339,0.9538,0.9768
2050,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_08.xyz,32,8,8,-0.24109338,5.2785,3.231588654,1,0,2,0,0,1.074153557,125.6605,31.278,-5.126,4.066,0.400393507,0.529003327,3.4565,0.034246,0.021041,0.919691,0.043864,0.825488,0.134501,0.949,1.015,1.0246
2051,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_08.xyz,32,8,9,-0.282961836,6.9345,3.161531528,1,0,2,0,0,1.119821971,143.5425,30.278,-5.782,2.217,0.640054127,0.296654275,2.0175,0.035828,0.043783,0.921042,0.041201,0.82393,0.1169,0.9277,1.0216,1.034
2052,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_08.xyz,32,8,10,-0.186470585,6.8205,4.122265206,2,1,1,0,1,1.259562674,75.8105,25.133,-0.522,10.372,0.477824913,0.450432468,9.018,-0.010856,0.035423,0.980463,0.028852,0.874209,0.08106,0.8448,0.9122,0.9759
2053,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_08.xyz,32,8,11,-0.28043512,4.4895,4.122265206,2,1,1,0,1,1.058946714,75.8105,30.004,-3.063,10.103,0.447094922,0.481192213,8.7065,-0.013106,0.008633,0.968766,0.04178,0.836752,0.133774,0.9337,0.9565,0.9816
2054,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_09.xyz,32,9,6,-0.378259087,1.5235,4.07459736,2,1,1,0,1,0.906854091,90.7245,35.27,-5.364,9.612,0.012068248,0.983973473,7.238,0.030478,-0.071875,0.921105,0.045231,0.839071,0.191108,1.0847,0.9837,0.9753
2055,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_09.xyz,32,9,7,-0.23995311,7.2145,4.07459736,2,1,1,0,1,1.173039495,90.7245,27.297,-3.081,10.92,0.299084249,0.637373008,9.0065,0.042074,0.058897,0.919622,0.036364,0.82152,0.10626,0.887,0.9947,0.9962
2056,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_09.xyz,32,9,8,-0.524601916,4.0885,3.083069133,1,0,2,0,0,0.950144225,137.3645,35.917,-8.575,7.487,-0.479097102,1.760199216,4.7185,0.005982,-0.045517,0.942279,0.049095,0.828966,0.182861,1.0455,1.0404,1.0356
2057,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_09.xyz,32,9,9,-0.299742388,7.2595,3.079043123,1,0,2,0,0,1.141690725,146.8385,29.121,-4.95,2.908,0.208390646,0.740192926,2.3325,0.056234,0.04641,0.901834,0.04004,0.825488,0.113786,0.929,1.0037,1.021
2058,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_09.xyz,32,9,10,-0.241689225,5.8285,4.094361901,2,1,1,0,1,1.140566305,97.4865,27.578,-1.976,8.399,0.24371949,0.699456761,6.811,0.029416,0.028095,0.931881,0.036671,0.844624,0.112448,0.9339,0.9542,0.9784
2059,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/032/032_09.xyz,32,9,11,-0.222926524,6.3945,4.094361901,2,1,1,0,1,1.171602842,97.4865,27.218,-2.182,9.452,0.412611088,0.516369048,8.064,0.039665,0.044858,0.922495,0.035846,0.840311,0.10149,0.9128,0.9778,0.9916
2060,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_00.xyz,33,0,6,-0.057601636,1.9815,4.023312921,3,2,1,0,0,1.093517334,21.5465,28.445,1.004,7.988,0.649474211,0.288144896,7.288,0.055145,0.050824,0.898314,0.04428,0.80638,0.124259,0.9394,0.9865,1.0232
2061,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_00.xyz,33,0,7,-0.090162728,1.9455,4.023312921,3,2,1,0,0,1.090306451,21.5465,29.482,0.004,8.696,0.072217111,0.905973948,6.679,0.052935,0.041428,0.902579,0.042257,0.817997,0.12192,0.9505,1.0039,1.0209
2062,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_00.xyz,33,0,8,-0.056057865,1.9855,4.023312921,3,2,1,0,0,1.093624303,21.5465,28.592,0.853,7.954,0.658788031,0.279774586,7.2755,0.055085,0.05093,0.898308,0.044345,0.806207,0.124332,0.9392,0.9859,1.0232
2063,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_00.xyz,33,0,9,-0.088531383,3.7135,4.054541655,3,2,0,0,1,1.09343038,56.8225,29.676,-1.959,8.432,0.710151803,0.234369007,7.821,0.045886,0.035103,0.910288,0.041543,0.828545,0.118429,0.9552,1.0024,1.0155
2064,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_00.xyz,33,0,10,-0.087531413,3.7035,4.054541655,3,2,0,0,1,1.09344272,56.8225,29.8,-2.074,8.448,0.710700758,0.233890519,7.837,0.045802,0.0351,0.910386,0.04153,0.828584,0.118397,0.9553,1.0024,1.0155
2065,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_00.xyz,33,0,11,-0.034128014,3.4375,4.054541655,3,2,0,0,1,1.090287701,56.8225,28.65,-0.657,7.976,0.527833501,0.401521075,7.0345,0.049997,0.035097,0.906817,0.040887,0.830668,0.116275,0.9627,0.9934,1.0101
2066,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_01.xyz,33,1,6,-0.045645584,1.9435,4.017451584,3,2,1,0,0,1.090513383,22.2035,28.611,0.876,7.929,0.639046538,0.297567062,7.2135,0.057608,0.049264,0.896145,0.044005,0.807543,0.124535,0.9438,0.9881,1.0227
2067,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_01.xyz,33,1,7,-0.089987326,1.8025,4.017451584,3,2,1,0,0,1.084254211,22.2035,29.901,-0.273,8.499,0.034709966,0.95424938,6.448,0.049841,0.039208,0.90514,0.042764,0.817406,0.124221,0.9538,1.0061,1.0231
2068,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_01.xyz,33,1,8,-0.048013865,1.7695,4.017451584,3,2,1,0,0,1.083024765,22.2035,29.012,0.649,7.893,0.641707842,0.29515725,7.186,0.055215,0.045978,0.898043,0.044461,0.807499,0.127235,0.948,0.989,1.0236
2069,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_01.xyz,33,1,9,-0.092706828,3.5905,4.05164846,3,2,0,0,1,1.089873149,55.3755,29.813,-1.973,8.556,0.730949042,0.216339828,7.9805,0.044076,0.03211,0.912111,0.041528,0.830316,0.119413,0.958,1.0004,1.0143
2070,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_01.xyz,33,1,10,-0.076013865,4.3755,4.05164846,3,2,0,0,1,1.132054921,55.3755,28.934,-1.878,8.805,0.624304373,0.310980196,7.978,0.045907,0.045518,0.912492,0.03946,0.830898,0.10815,0.9338,1.0015,1.0143
2071,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_01.xyz,33,1,11,-0.038777127,3.2005,4.05164846,3,2,0,0,1,1.075972607,55.3755,29.116,-0.885,7.793,0.561914539,0.36897471,6.9395,0.04677,0.029012,0.909003,0.041852,0.831134,0.120772,0.9712,0.9932,1.0101
2072,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_02.xyz,33,2,6,-0.046320851,3.1815,4.008474254,3,2,1,0,0,1.153892676,24.2635,26.826,1.423,7.826,0.642218247,0.294695481,7.126,0.062246,0.070317,0.894951,0.040801,0.807682,0.10747,0.9109,0.9788,1.0168
2073,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_02.xyz,33,2,7,-0.103855811,1.6045,4.008474254,3,2,1,0,0,1.065839261,24.2635,30.01,-0.184,8.468,0.094237128,0.878177238,6.5505,0.056967,0.03108,0.897522,0.043188,0.818815,0.129492,0.9701,1.0027,1.0213
2074,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_02.xyz,33,2,8,-0.083233357,1.6825,4.008474254,3,2,1,0,0,1.075228731,24.2635,29.177,0.571,7.688,0.700052029,0.243197638,7.1115,0.052474,0.041339,0.899535,0.045635,0.806989,0.131624,0.9545,0.9905,1.0247
2075,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_02.xyz,33,2,9,-0.098355944,3.8425,4.046944184,3,2,0,0,1,1.09321392,59.5995,29.811,-2.223,8.216,0.685735151,0.255795522,7.5705,0.044916,0.033468,0.910804,0.041973,0.829078,0.119433,0.9585,1.0043,1.0164
2076,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/033/033_02.xyz,33,2,10,-0.105882396,3.8785,4.046944184,3,2,0,0,1,1.092684617,59.5995,29.841,-2.289,8.103,0.712205356,0.232579787,7.52,0.050892,0.033335,0.905496,0.041339,0.829487,0.119205,0.9607,1.002,1.0139
